city,years,area,rooms,price,avg_heat_per_m,created_at,updated_at,url
Vilnius,2015,"74,52",3,269000,"34,28",2019-11-17,2019-12-02,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-prestizineje-vietoje-vilniaus-senamiestyje-1-2815443/
Panevėžys,1976,50,3,47500,"26,00",2019-11-29,2019-12-02,https://www.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-du-atskiri-nepereinami-miegamieji-ir-virtuve-1-2659943/
Kėdainių m.,2008,"60,22",3,75000,,2019-11-16,2019-12-03,https://www.aruodas.lt/butai-kedainiuose-senosios-rinkos-a-butas-yra-grazioje-senamiescio-dalyjenetoli-1-2799827/
Klaipėda,1950,50,2,62900,,2019-10-17,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-paupiuose-jaunystes-g-isskirtinis-2-kam-butas-netoli-centro-1-2801065/
Kaunas,2019,58,3,88900,,2019-11-21,2019-12-02,https://www.aruodas.lt/butai-kaune-silainiuose-sembu-g-naujos-statybos-pilnai-irengtas-jaukus-1-2813563/
Vilnius,1914,"85,5",3,175000,"70,11",2019-12-03,2019-12-03,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gedimino-pr-centrineje-miesto-gatveje-gedimino-pr-1-2794523/
Vilniaus r. sav.,1975,"35,91",2,49500,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-vilniaus-rajone-bukiskio-k-mokyklos-g-parduodu-be-tarpininku-1-3-kambariu-8-nis-1-2824145/
Vilnius,2014,86,3,127000,"38,70",2019-11-14,2019-12-02,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-vilniaus-m-sav-parduodami-butai-1-2814767/
Vilnius,2012,53,2,95900,"18,02",2019-11-25,2019-12-02,https://www.aruodas.lt/butai-vilniuje-pilaiteje-priegliaus-g-parduodamas-jaukus-2k-butas-priegliaus-g-1-2819191/
Kaunas,1989,45,2,65500,,2019-11-27,2019-12-02,https://www.aruodas.lt/butai-kaune-petrasiunuose-r-kalantos-g-naujai-irengtas-butas-prie-kauno-mariu-1-2820761/
Vilnius,1976,34,1,49000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-karoliniskese-virginijaus-druskio-g-parduodamas-paremontuotas-sviesus-33-kvm-1-2823251/
Kaunas,2019,59,2,78000,,2019-08-30,2019-11-27,https://www.aruodas.lt/butai-kaune-zemutiniuose-kaniukuose-ikalnes-aklg-tarp-azuolyno-draustinio-ir-lampedziu-ezero-1-2776139/
Vilnius,2007,62,3,92000,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-giruliu-g-pasilaiciuose-giruliu-g-parduodamas-3-1-2824051/
Kaunas,1976,37,2,62000,,2019-12-01,2019-12-03,https://www.aruodas.lt/butai-kaune-eiguliuose-ukmerges-g-parduodamas-suremontuotas-2-k-butas-ukmerges-1-2822697/
Vilnius,2013,52,2,86000,"19,24",2019-10-16,2019-12-03,https://www.aruodas.lt/butai-vilniuje-pilaiteje-nidos-g-vilniaus-pilaite-nidos-g-patogioje-ramioje-1-2800427/
Klaipėda,1980,78,3,78900,,2019-11-28,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-taikos-pr-parduodamas-siuolaikiskai-suremontuotas-ir-1-2821143/
Vilnius,1997,51,2,62000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-santariskese-jono-kairiukscio-g-parduodamas-isskirtinis-ir-erdvus-2-k-j-1-2822589/
Klaipėda,1968,59,3,57000,,2019-11-27,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-silutes-pl-parduodamas-3-ju-kambariu-butas-klaipedoje-1-2820889/
Klaipėda,1994,69,3,76999,,2019-11-21,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-pietine-g-parduodamas-3-ju-kambariu-butas-bustas-1-2817925/
Palanga,1970,"59,05",3,115000,,2019-11-29,2019-12-03,https://www.aruodas.lt/butai-palangoje-ganyklu-g-parduodamas-jaukus-po-remonto-butelis-1-2711515/
Klaipėda,1970,"65,27",3,65000,,2019-10-21,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-3-ju-kambariu-butas-baltijos-pr-1-2802019/
Klaipėda,2005,"95,74",3,191400,,2019-11-30,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-saltkalviu-g-parduodamas-sviesus-ir-erdvus-3-ju-kambariu-1-2822155/
Kaunas,1930,141,4,183300,"77,55",2019-11-27,2019-12-02,https://www.aruodas.lt/butai-kaune-centre-laisves-al-butas-centre-pacioje-laisves-alejoje-1-2820773/
Kaunas,1986,35,1,36000,"28,70",2019-11-08,2019-12-02,https://www.aruodas.lt/butai-kaune-panemuneje-plento-g-nebrangiai-parduodu-1-no-kambario-buta-1986-1-2785485/
Kaunas,1984,51,2,46800,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-parduodamas-2-ju-kambariu-butas-eiguliuose-1-2823055/
Vilnius,2019,45,2,74990,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-vilniuje-pilaiteje-bitenu-g-parduodami-katik-baigti-naujos-statybos-1-2822579/
Kaunas,2016,"80,11",3,111000,"24,83",2019-10-31,2019-12-02,https://www.aruodas.lt/butai-kaune-sanciuose-a-juozapaviciaus-pr-parduodamas-butas-per-du-aukstus-dvieju-1-2783013/
Klaipėda,1978,45,2,57000,,2019-11-25,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-kapitaliskai-suremontuotas-2-k-45-kvm-1-2819357/
Palanga,2017,78,3,190000,,2019-11-07,2019-12-02,https://www.aruodas.lt/butai-palangoje-j-simpsono-g-sie-apartamentai-parduodami-su-baldais-bei-1-2721267/
Vilnius,2008,90,4,320000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-senamiestyje-t-kosciuskos-g-parduodamas-jaukus-ir-stilingas-butas-su-1-2701709/
Vilnius,2008,90,4,320000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-antakalnyje-t-kosciuskos-g-parduodamas-jaukus-ir-stilingas-butas-su-1-2705657/
Kaunas,1931,84,4,95000,,2019-11-25,2019-12-03,https://www.aruodas.lt/butai-kaune-senamiestyje-nemuno-g-butas-su-palepe-senamiestyje-noredami-1-2819155/
Kaunas,1973,67,3,48000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-medvegalio-g-tvarkingas-3k-butas-geroje-vietoje-1-2815853/
Vilniaus r. sav.,1975,53,2,48000,,2019-11-29,2019-12-03,https://www.aruodas.lt/butai-vilniaus-rajone-pagiriu-k-siltnamiu-g-parduodamas-gero-isplanavimo-erdvus-sviesus-1-2798373/
Klaipėda,1958,99,4,155000,,2018-10-16,2019-10-09,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-danes-g-patogus-butas-centre-danes-g-seimai-3-1-2620375/
Akmenės m.,1985,32,1,13500,,2019-06-06,2019-12-02,https://www.aruodas.lt/butai-akmeneje-stadiono-g-akmenes-rajakmeneje-parduodamas-15kambario-1-2735169/
Vilnius,1985,"41,44",2,60000,"39,78",2019-12-03,2019-12-03,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-pilnai-irengtas-dvieju-kambariu-1-2824187/
Klaipėda,2019,"57,57",3,89400,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-centre-virsutine-g-parduodamas-irengtas-3-kambariu-butas-5757-1-2824183/
Kaunas,1989,"67,58",4,67000,"49,33",2019-09-03,2019-12-03,https://www.aruodas.lt/butai-kaune-silainiuose-kursiu-g-be-tarpininku-1-2778323/
Klaipėda,2012,40,2,69000,,2019-05-29,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-centre-rumpiskes-g-su-parkingu-centre-2k-naujos-statybos-butas-1-2730651/
Kauno r. sav.,2019,"48,5",2,50000,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-smilgu-g-parduodamas-pilnai-irengtas-dvieju-kambariu-1-2824011/
Kaunas,1992,51,2,72000,,2019-09-04,2019-12-02,https://www.aruodas.lt/butai-kaune-dainavoje-pasiles-g-geras-butas-geroje-vietojepasiles-gatveje-1-2778669/
Jonavos m.,1963,48,2,26500,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-jonavoje-parko-g-parduodamas-2-kambariu-butas-jonavoje-parko-1-2823783/
Kaunas,1984,"51,82",2,57000,"17,62",2019-12-03,2019-12-03,https://www.aruodas.lt/butai-kaune-dainavoje-draugystes-g-dvieju-kambariu-butas-renovuotame-name-1-2823691/
Ukmergės m.,1983,"59,23",3,34500,,2019-12-03,2019-12-03,https://www.aruodas.lt/butai-ukmergeje-jaunimo-g-parduodamas-tvarkingas-ir-jaukus-3-kambariu-1-2823683/
Klaipėda,1966,62,4,71500,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-centre-kauno-g-sauletas-butas-paskutine-laiptine-arciau-1-2688967/
Utenos m.,1960,"41,3",2,27900,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-utenoje-vyturiuose-j-basanaviciaus-g-parduodamas-ekonomiskas-siltas-butas-1-2823655/
Kauno r. sav.,1959,"42,88",2,18500,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-kauno-rajone-vilkijos-m-vyduno-al-parduodamas-2-kambariu-butas-vilkijoje-1-2823657/
Telšių m.,1971,"53,43",2,33000,,2019-08-10,2019-12-02,https://www.aruodas.lt/butai-telsiuose-kestucio-g-2-kambariu-butas-kestutcio-g-parduodamas-1-2823649/
Visagino m.,1986,76,3,30000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-visagine-taikos-pr-labai-grazus-3-kambariu-butas-su-hola-76-kvm-1-2823631/
Joniškio m.,1987,34,1,16000,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-joniskyje-zemaiciu-g-parduodamas-1-kambario-butas-4-aukstas-1-2823553/
Vilnius,1970,29,1,66000,"22,04",2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-sviesus-1-kambario-butas-1-2823509/
Marijampolės m.,1969,"47,54",2,29999,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-marijampoleje-deguciuose-kauno-g-kauno-g-80-marijampoles-m-parduodamas-2-1-2823463/
Vilnius,1974,48,2,65000,,2019-12-02,2019-12-03,https://www.aruodas.lt/butai-vilniuje-karoliniskese-apolinaro-juozo-povilaicio-g-siltas-butas-renovuotame-name-parduodamas-2-1-2823445/
Kretingos m.,2018,"41,31",2,42290,,2019-12-02,2019-12-03,https://www.aruodas.lt/butai-kretingoje-vilniaus-g-parduodamas-butas-su-pilna-apdaila-naujai-1-2823375/
Vilnius,1968,44,2,57500,"28,60",2019-12-02,2019-12-03,https://www.aruodas.lt/butai-vilniuje-zirmunuose-minties-g-1-2823377/
Klaipėda,1982,91,4,79900,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-birutes-g-parduodamas-3-kambariu-butas-perdarytas-i-4-1-2823373/
Vilnius,1970,"61,24",3,64000,"44,71",2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-3-kambariu-butas-lazdynuose-du-1-2823367/
Vilnius,1940,48,2,132000,,2019-12-02,2019-12-03,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-parduodamas-sviesus-bei-erdvus-dvieju-1-2823327/
Alytus,1983,"68,12",3,49999,,2019-12-02,2019-12-03,https://www.aruodas.lt/butai-alytuje-vidzgiryje-volunges-g-3-kambariu-butas-vidzgirio-raj-su-euro-1-2823247/
Kėdainių m.,1970,25,1,14500,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-kedainiuose-p-luksio-g-prabangiai-irengtas-butas-prabangiai-ir-1-2823237/
Radviliškio m.,1988,65,3,31500,,2019-08-28,2019-12-02,https://www.aruodas.lt/butai-radviliskyje-laisves-al-miesto-centre-strategiskai-patogioje-virtoje-1-2774745/
Palanga,1991,42,2,47500,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-palangoje-sventojoje-lieknu-g-2018m-renovuotame-name-parduodamas-naujai-1-2823129/
Klaipėda,1964,29,1,39500,,2019-12-02,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-rumpiskes-g-parduoda-savininkas-parduodamas-1-kamb-1-2823089/
Vilnius,2015,31,1,68500,,2019-12-02,2019-12-03,https://www.aruodas.lt/butai-vilniuje-pilaiteje-priegliaus-g-parduodamas-1-kambario-butas-pilnai-irengtas-1-2823059/
Vilnius,2016,71,3,249000,"32,66",2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnio-parkas-ekonomiskas-ir-siltas-8-1-2822343/
Klaipėdos r. sav.,1998,"50,05",2,45000,,2019-09-24,2019-12-02,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-pusu-g-parduodu-2-u-kambariu-buta-gargzduose-1-2822905/
Vilnius,2005,"76,62",3,127000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-ukmerges-g-parduodamas-moderniai-ir-siuolaikiskai-1-2822877/
Palanga,2007,"50,99",2,98000,,2019-09-02,2019-11-29,https://www.aruodas.lt/butai-palangoje-vanagupes-g-parduodamas-dvieju-kambariu-pilnai-irengtas-1-2777579/
Alytus,1992,"71,03",3,47000,,2019-09-02,2019-11-30,https://www.aruodas.lt/butai-alytuje-vidzgiryje-likiskeliu-g-parduodu-buta-alytuje-3-kambariu-butas-1-2777569/
Elektrėnų sav.,1984,"37,74",2,24000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-elektrenuose-vievio-m-liepu-g-butas-bendrabutyje-su-labai-graziu-vaizdu-i-1-2683815/
Vilniaus r. sav.,1979,"81,63",4,94609,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniaus-rajone-pagiriu-k-siltnamiu-g-parduodamas-4-ju-kambariu-butas-8163m-1-2822841/
Šiauliai,1985,51,2,48484,"28,05",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-siauliuose-dainiuose-architektu-g-parduodamas-2-kamb-butas-su-balkonu-ir-1-2822817/
Panevėžys,1989,"50,17",2,33500,"39,63",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-panevezyje-kniaudiskyje-projektuotoju-g-2-kambariu-butas-projektuotoju-g-namas-1-2822815/
Pagėgių sav.,1986,64,3,15000,,2019-07-31,2019-12-01,https://www.aruodas.lt/butai-pagegiuose-panemunes-m-k-donelaicio-g-parduodamas-butas-pagegiu-sav-panemuneje-1-2822803/
Klaipėda,1968,40,2,39500,,2019-12-01,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-naujai-suremontuotas-butas-naujai-1-2822795/
Vilnius,1986,"36,38",1,55000,"33,47",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-parduodamas-jaukus-tvarkingas-myletas-ir-1-2822721/
Vilnius,1980,"61,52",3,89900,"49,22",2019-12-01,2019-12-03,https://www.aruodas.lt/butai-vilniuje-virsuliskese-sesuoliu-g-parduodamas-su-visais-baldais-ir-buitine-1-2822693/
Širvintų m.,1992,"34,21",1,35000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-sirvintose-upelio-g-parduodu-dideli-vieno-kambario-buta-su-1-2822691/
Panevėžys,1980,"76,08",4,49500,"52,50",2019-12-01,2019-12-02,https://www.aruodas.lt/butai-panevezyje-klaipedos-parko-g-parduodame-4-kambariu-buta-parko-g-grazioje-1-2822679/
Varėnos r. sav.,1984,69,3,23000,,2019-12-01,2019-12-02,https://www.aruodas.lt/butai-varenoje-merkines-mstl-vilniaus-g-3-kamb-butas-merkineje-parduodamas-3-1-2822661/
Klaipėdos r. sav.,1965,30,3,30900,,2017-01-05,2019-12-01,https://www.aruodas.lt/butai-klaipedos-rajone-klemiskes-i-k-ievu-g-butas-ginduliuose-2-kamb-30kv-2a-zemes-1-2822633/
Jurbarko m.,1970,55,2,28000,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-jurbarke-zemaites-g-pilnai-suremontuotas-irengtas-butas-1-2822623/
Vilnius,1993,69,3,79000,"77,28",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-traku-vokeje-j-tiskeviciaus-g-parduodamas-be-tarpininku-1-2822607/
Klaipėda,2009,66,2,107000,,2019-04-28,2019-12-01,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-birutes-g-parduodamas-2-kambariu-butas-su-baldais-ir-1-2713889/
Panevėžio r. sav.,1973,33,2,8500,,2019-12-01,2019-12-01,https://www.aruodas.lt/butai-panevezio-rajone-liudynes-k-ramioji-g-parduodamas-butas-su-baldais-plastikiniai-1-2822375/
Vilnius,2011,"49,05",2,93500,"14,72",2019-12-01,2019-12-01,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-parduodamas-2-kambariu-butas-name-su-uzdaru-1-2822581/
Vilnius,1974,64,3,64000,,2019-12-01,2019-12-03,https://www.aruodas.lt/butai-vilniuje-karoliniskese-vytauto-vaitkaus-g-sviesus-jaukus-3k-butas-geroje-vietoje-1-2822563/
Vilnius,1985,"66,24",3,65000,"46,37",2019-12-01,2019-12-03,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-3-k-butas-justiniskese-1-2822497/
Vilnius,1984,"52,14",2,64000,"42,23",2019-10-25,2019-11-30,https://www.aruodas.lt/butai-vilniuje-seskineje-ukmerges-g-parduodamas-erdvus-2-kambariu-butas-2-tame-1-2776337/
Šiauliai,1983,"36,09",1,32000,"26,71",2019-11-30,2019-11-30,https://www.aruodas.lt/butai-siauliuose-dainiuose-dainu-g-butas-katik-po-remonto-pakeisti-vamzdynai-1-2822339/
Vilnius,2018,68,3,139900,,2019-12-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-grigalaukio-g-butas-parduodamas-be-tarpininku-1-2822293/
Šilutės r. sav.,1966,"50,14",2,16000,,2019-11-30,2019-11-30,https://www.aruodas.lt/butai-siluteje-armalenu-k-plytines-g-parduodamas-2-k-butas-parduodamas-2-k-1-2822281/
Šalčininkų m.,1982,"74,98",4,67000,,2019-11-30,2019-11-30,https://www.aruodas.lt/butai-salcininkuose-j-sniadeckio-g-nt-agentu-paslaugos-nedomina-parduodamas-1-2822253/
Kaunas,1988,83,4,78000,"54,78",2019-11-30,2019-11-30,https://www.aruodas.lt/butai-kaune-silainiuose-rasytes-g-parduodamas-butas-silainiuose-suremontuotas-1-2822181/
Marijampolės m.,1964,48,3,26500,,2019-10-14,2019-11-30,https://www.aruodas.lt/butai-marijampoleje-centre-jaunimo-g-parduodamas-3-kambariu-butas-jaunimo-g-7-1-2788851/
Klaipėdos r. sav.,1980,67,3,64000,,2019-11-30,2019-11-30,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-klaipedos-g-parduodu-3-ju-kambariu-butaklaipedos-g-1-2822167/
Panevėžys,1988,68,3,56000,,2019-11-30,2019-11-30,https://www.aruodas.lt/butai-panevezyje-kniaudiskyje-kniaudiskiu-g-tai-butas-tiems-kas-nori-gyventi-labai-1-2822161/
Klaipėda,1975,42,2,55000,,2019-05-29,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-bangu-g-senamiestis-bangu-g-2-kamb-butas-dujinis-1-2730773/
Radviliškio m.,1981,28,1,14500,,2019-11-29,2019-11-30,https://www.aruodas.lt/butai-radviliskyje-dariaus-ir-gireno-g-neseniai-padarytas-remontas-istiklintas-1-2822115/
Kaunas,1978,35,2,27000,,2019-11-29,2019-12-02,https://www.aruodas.lt/butai-kaune-vilijampoleje-kaniuku-g-kaunas-vilijampole-2-kambariu-butas-1-2822105/
Klaipėda,1966,"47,31",2,62000,,2019-11-29,2019-12-01,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-priesais-akropolio-prekybos-centra-1-2821773/
Klaipėda,1992,86,4,67000,,2019-07-03,2019-11-29,https://www.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-skubiai-savininkas-parduoda-4-kambariu-su-1-2748577/
Vilnius,2006,"41,55",1,63000,,2019-11-29,2019-11-29,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-erdvus-tvarkingas-1-k-butas-1-2822017/
Panevėžys,1978,"52,3",2,44900,"41,32",2019-11-29,2019-11-29,https://www.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-jaukus-suremontuotas-2-k-butas-1-2821901/
Kaunas,1992,38,1,49000,"24,70",2019-11-29,2019-11-30,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-naujai-suremontuotas-butas-1-2821895/
Utenos m.,1989,"51,85",2,55000,,2019-11-29,2019-11-29,https://www.aruodas.lt/butai-utenoje-vyturiuose-rasytoju-g-3-ju-kambariu-butas-2-ju-kambariu-bute-1-2821885/
Druskininkų m.,2018,41,2,90000,,2019-08-31,2019-12-03,https://www.aruodas.lt/butai-druskininkuose-mizaru-g-irengtas-butas-pardavimui-arba-nuomai-1-2776277/
Klaipėdos r. sav.,1975,"63,72",3,39999,,2019-03-04,2019-11-26,https://www.aruodas.lt/butai-klaipedos-rajone-dovilu-mstl-minijos-g-parduodamas-tvarkingas-sviesus-langai-i-1-2684847/
Vilnius,2000,"96,71",3,340000,,2019-11-28,2019-11-28,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-be-tarpininku-parduodamas-kokybiskas-butas-su-1-2821499/
Klaipėda,1977,33,1,37000,,2019-09-29,2019-11-28,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-ramioje-vietoje-su-graziu-vaizdu-salia-1-2790865/
Kaunas,1978,64,3,62000,,2019-11-28,2019-12-02,https://www.aruodas.lt/butai-kaune-sanciuose-kranto-al-parduodamas-3-k-butas-namas-murinis-1969-1-2761025/
Kaunas,1993,81,3,74000,"23,49",2019-11-28,2019-11-29,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-namas-randasi-geroje-geografineje-vietoje-1-2821435/
Vilnius,2004,54,2,139000,,2019-11-28,2019-11-28,https://www.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-agentai-tarpininkai-ir-brokeriai-prasau-1-2821373/
Kaunas,2016,60,3,105000,"18,00",2019-11-28,2019-11-28,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-pilnai-ir-kokybiskai-irengtas-1-2819897/
Panevėžys,1992,53,2,43000,,2019-11-28,2019-11-28,https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-renovuotame-name-parduodamas-jaukus-pilnai-1-2821341/
Mažeikių m.,1984,49,2,36200,,2019-11-28,2019-11-28,https://www.aruodas.lt/butai-mazeikiuose-p-matulionio-g-parduodamas-2-kambariu-butas-renovuotame-neme-1-2821301/
Kaunas,1990,92,4,76800,,2019-11-28,2019-12-03,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-puikus-jaukus-tvarkingas-butas-geroje-1-2821285/
Kaunas,1985,29,1,29300,"21,75",2019-11-28,2019-11-28,https://www.aruodas.lt/butai-kaune-petrasiunuose-m-gimbutienes-g-parduodamas-butas-petrasiunuose-m-1-2821283/
Radviliškio r. sav.,1961,29,1,15500,,2019-11-28,2019-11-29,https://www.aruodas.lt/butai-radviliskyje-baisogalos-mstl-r-zebenkos-g-parduodamas-vieno-kambario-butas-yra-1-2821259/
Elektrėnų m.,1983,"51,52",2,47730,,2019-11-28,2019-11-29,https://www.aruodas.lt/butai-elektrenuose-traku-g-parduodamas-jaukus-puikaus-isplanavimo-1-2818311/
Utenos r. sav.,1984,48,2,12000,,2019-11-28,2019-11-28,https://www.aruodas.lt/butai-utenoje-raudoniskio-k-parduodamas-butas-raudoniskio-kaime-1-2821127/
Vilnius,1984,40,2,77500,"32,40",2019-11-28,2019-11-28,https://www.aruodas.lt/butai-vilniuje-antakalnyje-filaretu-g-parduodamas-tvarkingas-siltas-ir-jaukus-2-1-2821071/
Vilnius,2018,69,3,198000,"32,43",2019-11-28,2019-11-28,https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-stilingas-triju-kambariu-butas-1-2821001/
Prienų m.,1973,50,2,58000,,2019-11-27,2019-12-01,https://www.aruodas.lt/butai-prienuose-kestucio-g-butas-parduodamas-be-tarpininku-visa-1-2821005/
Palanga,2014,44,2,110000,,2019-11-27,2019-11-28,https://www.aruodas.lt/butai-palangoje-kunigiskiu-g-bendra-informacija-svetaine-su-virtuves-1-2820979/
Rokiškio m.,1989,82,4,40000,,2019-11-27,2019-11-27,https://www.aruodas.lt/butai-rokiskyje-panevezio-g-parduodamas-erdvus-4-kambariu-butas-panevezio-1-2820971/
Vilnius,1977,18,1,35400,"12,78",2019-11-27,2019-11-27,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-butas-labai-geroje-vietojapatogus-1-2820909/
Kaunas,1987,36,1,45500,,2019-11-27,2019-11-27,https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-parduodamas-naujai-suremontuotas-1k-butas-1-2820881/
Kaunas,1964,22,1,32400,,2019-11-05,2019-12-03,https://www.aruodas.lt/butai-kaune-zaliakalnyje-a-mackeviciaus-g-1-kambario-butas-kaunas-zaliakalnis-1-2820849/
Kaunas,1990,83,4,70000,"39,01",2019-11-27,2019-11-27,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-4-kambariu-butas-be-tarpininku-su-nuostabiu-1-2820809/
Neringos m.,2008,"38,91",1,125500,,2019-05-21,2019-11-27,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodamas-1k-butas-nidoje-strategiskai-1-2726625/
Vilnius,2018,41,2,137350,"11,89",2019-11-27,2019-11-27,https://www.aruodas.lt/butai-vilniuje-zveryne-stirnu-g-parduodas-naujassviesus-zymios-1-2820777/
Klaipėda,1968,51,2,45000,,2018-10-21,2019-11-27,https://www.aruodas.lt/butai-klaipedoje-centre-silutes-pl-geras-butasparduodamas-jaukus-2-kambariu-1-2820645/
Vilnius,2002,57,2,80000,,2019-11-27,2019-11-27,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-rugiu-g-parduodamas-sviesus-ir-erdvus-2-kambariu-1-2819877/
