city,years,area,rooms,price,url
Telšių m.,1901,"38,83",2,20000,https://www.skelbiu.lt/skelbimai/parduodamas-2k-butas-telsiuose-su-3a-zemes-sklypu-44117811.html
Panevėžio m.,1974,"35,94",1,25000,https://www.skelbiu.lt/skelbimai/parduodamas-1-kambario-butas-44115695.html
Mažeikių m.,1984,64,3,49900,https://www.skelbiu.lt/skelbimai/parduodamas-modernus-3-kambariu-butas-44114053.html
Prienų m.,1980,65,3,42000,https://www.skelbiu.lt/skelbimai/jaukus-butas-misko-apsuptyje-salia-nemuno-37918517.html
Naujosios Akmenės m.,1986,"36,54",1,8900,https://www.skelbiu.lt/skelbimai/jaukus-1-k-butas-naujojoje-akmeneje-44111813.html
Varėnos m.,1970,29,1,25000,https://www.skelbiu.lt/skelbimai/parduodamas-1-kambario-butas-varenos-m-44110427.html
Telšių m.,1998,58,2,35500,https://www.skelbiu.lt/skelbimai/butas-58kv-2k-su-holu-tvarkingas-44110061.html
Kauno m.,1989,"49,36",2,24500,https://www.skelbiu.lt/skelbimai/parduodu-1-2-dvieju-kambariu-buto-baranausko-g-44107945.html
Raudondvario k.,1980,54,2,65000,https://www.skelbiu.lt/skelbimai/dvieju-kambariu-butas-44098803.html
Telšių m.,1979,"79,40",4,55000,https://www.skelbiu.lt/skelbimai/parduodu-keturiu-kambariu-buta-42892347.html
Klaipėdos m.,2009,101,3,139000,https://www.skelbiu.lt/skelbimai/savininkas-parduoda-3k-buta-kauno-g-9a-klaipeda-41111889.html
Šilalės m.,1974,"65,50",3,50850,https://www.skelbiu.lt/skelbimai/silale-butas-3-kambariu-3-aukstas-42891015.html
Gargždų m.,1999,66,3,57000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-gargzduose-44097735.html
Klaipėdos m.,2008,89,3,130000,https://www.skelbiu.lt/skelbimai/parduodamas-3-iju-kambariu-butas-dragunu-g-42875587.html
Kauno m.,1983,60,3,58000,https://www.skelbiu.lt/skelbimai/parduodu-jauku-3-kamb-buta-sukileliu-pr-44096641.html
Vilniaus m.,1985,"49,85",2,67500,https://www.skelbiu.lt/skelbimai/2-kambariu-taikos-g-44094903.html
Mažeikių m.,1979,52,2,33000,https://www.skelbiu.lt/skelbimai/parduodu-2-kambariu-buta-mazeikiuose-40438157.html
Kretingos m.,1978,"65,28",3,52000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-butas-laisves-g-kretingoje-44087057.html
Palangos m.,1978,"53,40",2,52400,https://www.skelbiu.lt/skelbimai/palanga-druskininku-2-kamb-butas-44085571.html
Klaipėdos m.,1958,99,4,155000,https://www.skelbiu.lt/skelbimai/patogus-butas-centre-danes-g-seimai-3-miegamieji-37464509.html
Utenos m.,1986,40,2,22000,https://www.skelbiu.lt/skelbimai/utena-smelio-g-2-kambariu-butas-39329551.html
Taurų k.,2016,42,2,25000,https://www.skelbiu.lt/skelbimai/parduodamas-2-ju-kambariu-butas-44075055.html
Klaipėdos m.,1995,57,2,67000,https://www.skelbiu.lt/skelbimai/2-kamb-butas-su-holu-pietineje-miesto-dalyje-42740683.html
Telšių m.,1984,65,3,45000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kamb-butas-zemaites-g-telsiai-44074537.html
Alytaus m.,1986,36,2,13500,https://www.skelbiu.lt/skelbimai/2-kambariu-bendrabucio-tipo-butas-44071455.html
Katyčių mstl.,1936,68,3,6000,https://www.skelbiu.lt/skelbimai/parduodu-namo-dali-44070621.html
Utenos m.,1980,"46,64",2,44000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-44070133.html
Šiaulių m.,1970,25,1,30000,https://www.skelbiu.lt/skelbimai/butas-siauliuose-centre-44069979.html
Klaipėdos m.,2008,57,2,89000,https://www.skelbiu.lt/skelbimai/tauralaukyje-naujos-statybos-57-m2-butas-44069147.html
Alytaus m.,1976,86,4,40900,https://www.skelbiu.lt/skelbimai/parduoda-44068117.html
Pagėgių m.,1932,36,1,10000,https://www.skelbiu.lt/skelbimai/tvarkingas-butas-pagegiuose-42852003.html
Pagėgių m.,1987,55,2,16000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-44067211.html
Kretingos m.,1982,69,3,57800,https://www.skelbiu.lt/skelbimai/parduodu-3-kambariu-buta-44066755.html
Elektrėnų m.,1973,"53,57",2,20000,https://www.skelbiu.lt/skelbimai/butas-elektrenu-savivaldybe-43252911.html
Klaipėdos m.,1990,60,3,63000,https://www.skelbiu.lt/skelbimai/3k-butas-paupiuose-44063471.html
Plungės m.,1968,"44,51",2,38000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-44062559.html
Gustonių k.,1989,53,2,15600,https://www.skelbiu.lt/skelbimai/2k-butas-panevezio-raj-gustonys-44061571.html
Klaipėdos m.,2008,31,1,55000,https://www.skelbiu.lt/skelbimai/1-o-kambario-butas-44059519.html
Riešės k.,1984,"70,01",3,52000,https://www.skelbiu.lt/skelbimai/3-kambariu-butas-rieses-km-su-rusiu-44051419.html
Telšių m.,1982,"81,55",4,52000,https://www.skelbiu.lt/skelbimai/rezervuotas-irengtas-su-baldais-4-kambariu-butas-44054255.html
Klaipėdos m.,1980,"68,60",3,72000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-butas-44052299.html
Jurbarko m.,1984,78,4,30000,https://www.skelbiu.lt/skelbimai/erdvus-butas-mazi-mokesciai-41696561.html
Žygaičių mstl.,1982,74,3,23000,https://www.skelbiu.lt/skelbimai/3-kambariu-butas-44048897.html
Jonavos m.,1990,78,4,49000,https://www.skelbiu.lt/skelbimai/parduodamas-4-kambariu-butas-41427975.html
Jonavos m.,1989,64,3,38000,https://www.skelbiu.lt/skelbimai/3-kambariu-butas-a-kulviecio-g-su-baldais-44049787.html
Kauno m.,1962,11,1,4800,https://www.skelbiu.lt/skelbimai/pigiausias-bendr-tipo-butas-42155629.html
Šilutės m.,1988,"49,34",2,25000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-siluteje-44048055.html
Klaipėdos m.,2019,78,3,69000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kamb-butas-su-holu-smilteles-g-5-5-44044073.html
Kauno m.,1970,40,2,1000,https://www.skelbiu.lt/skelbimai/keiciu-buta-kaune-i-buta-vilniuje-44042795.html
Jonavos m.,1977,40,2,13000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-37794261.html
Daukšių k.,1982,51,2,7000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-42763229.html
Pasvalio m.,1980,50,2,31500,https://www.skelbiu.lt/skelbimai/parduodamas-butas-44041115.html
Panevėžio m.,1933,"41,43",2,26500,https://www.skelbiu.lt/skelbimai/butas-centre-ramioje-vietoje-42831377.html
Kėdainių m.,1986,63,3,39999,https://www.skelbiu.lt/skelbimai/tvarkingas-3-ju-kambariu-butas-miesto-centre-39404191.html
Kauno m.,1976,"49,24",2,56000,https://www.skelbiu.lt/skelbimai/parduodamas-jaukus-butas-44028437.html
Alytaus m.,2007,"47,52",2,75500,https://www.skelbiu.lt/skelbimai/2-k-butas-su-garazu-buvusiame-telekomo-name-44026691.html
Šiaulių m.,1965,62,3,59900,https://www.skelbiu.lt/skelbimai/parduodamas-3k-butas-centre-44026187.html
Klaipėdos m.,1974,64,3,55999,https://www.skelbiu.lt/skelbimai/savininkas-3k-buta-statybininku-pr-3a-klaipeda-42124397.html
Skaudvilės m.,2000,50,3,9000,https://www.skelbiu.lt/skelbimai/butas-skaudvileje-21010723.html
Klaipėdos m.,1990,60,2,60000,https://www.skelbiu.lt/skelbimai/parduodamas-dvieju-kambariu-butas-su-holu-44017895.html
Šilalės m.,1991,"64,79",2,40500,https://www.skelbiu.lt/skelbimai/parduodamas-dvieju-kambariu-butas-su-holu-44016685.html
Alytaus m.,1990,104,4,85000,https://www.skelbiu.lt/skelbimai/parduodamas-4k-butas-alytaus-m-centre-41574397.html
Naujosios Akmenės m.,1979,50,2,14500,https://www.skelbiu.lt/skelbimai/renovuotame-name-2-kambariu-buta-38144297.html
Kėdainių m.,1980,64,3,15000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-butas-kedainiuose-36252955.html
Tauragės m.,1979,36,1,26000,https://www.skelbiu.lt/skelbimai/parduodamas-1-kambario-butas-44011129.html
Radviliškio m.,1985,"36,50",1,13700,https://www.skelbiu.lt/skelbimai/parduodame-erdvu-1-kamb-buta-radviliskyje-44010439.html
Klaipėdos m.,1965,"45,49",2,53500,https://www.skelbiu.lt/skelbimai/2-kamb-butas-klaipedoje-centre-44006965.html
Palangos m.,2003,70,3,125000,https://www.skelbiu.lt/skelbimai/bustas-prie-juros-500m-42180169.html
Mažeikių m.,1984,66,3,33000,https://www.skelbiu.lt/skelbimai/parduodu-buta-44003117.html
Klaipėdos m.,2005,81,3,150000,https://www.skelbiu.lt/skelbimai/be-tarpininku-parduodamas-butas-41649729.html
Šilutės m.,1960,52,2,24900,https://www.skelbiu.lt/skelbimai/2-kabariu-butas-antrame-aukste-44000681.html
Klaipėdos m.,2019,56,2,115000,https://www.skelbiu.lt/skelbimai/klaipedos-senamiestyje-2-kambariu-butas-su-terasa-39386965.html
Mažeikių m.,1992,33,1,14000,https://www.skelbiu.lt/skelbimai/parduodamas-1-kambario-butas-zemaitijos-g-60-43311653.html
Alksniupių k.,1974,68,3,16000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kamb-butas-alksniupiuose-42164087.html
Mažeikių m.,1990,67,3,63000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-buta-38319473.html
Klaipėdos m.,1976,"33,22",1,32000,https://www.skelbiu.lt/skelbimai/parduodamas-1-kambario-butas-naikupes-17a-43985329.html
Vilniaus m.,1987,20,2,29900,https://www.skelbiu.lt/skelbimai/parduodamas-butas-investicijai-antakalnis-29-900-43981069.html
Klaipėdos m.,1965,43,2,65000,https://www.skelbiu.lt/skelbimai/parduodu-2k-buta-rumpiskes-gt-1a-43976257.html
Klaipėdos m.,2007,61,2,99000,https://www.skelbiu.lt/skelbimai/2-ju-k-b-naujos-statybos-su-vaizdu-i-jura-kuosu-g-43948159.html
Vilniaus m.,1940,"31,26",1,89000,https://www.skelbiu.lt/skelbimai/parduodamas-isskirtinis-butas-k-kalinausko-g-43939557.html
Klaipėdos m.,1978,25,1,26500,https://www.skelbiu.lt/skelbimai/debreceno-g-nr-7-name-25-kv-m-butas-26-500eur-43932259.html
Klaipėdos m.,1984,89,4,66000,https://www.skelbiu.lt/skelbimai/4-kamb-su-holu-40301563.html
Palangos m.,1985,66,3,75000,https://www.skelbiu.lt/skelbimai/3-kambariu-butas-sauletekio-takas-palangoje-43007495.html
Jonavos m.,1980,80,4,50000,https://www.skelbiu.lt/skelbimai/parduodamas-keturiu-kambariu-butas-35799787.html
Radviliškio m.,1958,45,2,4500,https://www.skelbiu.lt/skelbimai/butas-gelezinkelio-g-radviliskyje-durpyno-gyvenv-34107591.html
Panevėžio m.,1940,37,2,20000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-panevezio-miesto-centre-43903781.html
Klaipėdos m.,2009,71,2,105000,https://www.skelbiu.lt/skelbimai/gandraliskiu-mikrorajone-butas-71kv-m-2-kamb-43884525.html
Druskininkų m.,1973,"48,53",2,42000,https://www.skelbiu.lt/skelbimai/parduodu-druskininkuose-buta-42705773.html
Piniavos k.,1978,"43,26",2,35000,https://www.skelbiu.lt/skelbimai/butas-piniavoje-43859081.html
Kauno m.,1968,"47,16",2,54234,https://www.skelbiu.lt/skelbimai/parduodamas-gero-isplanavimo-2-k-butas-kaune-43123095.html
Užliedžių k.,2007,66,3,65000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-butas-uzliedziuose-42586087.html
Kaišiadorių m.,1975,58,3,42000,https://www.skelbiu.lt/skelbimai/3-k-vidinis-butas-bendrija-nr-123-balkonas-5-5-m-41791671.html
Klaipėdos m.,1955,66,4,88000,https://www.skelbiu.lt/skelbimai/renovuotame-name-klaipedos-centre-3-miegamuju-41432229.html
Pociūnų k.,1976,56,2,20000,https://www.skelbiu.lt/skelbimai/butas-43846749.html
Kauno m.,1923,29,1,39500,https://www.skelbiu.lt/skelbimai/parduodu-1-k-buta-40382023.html
Šilėnų k.,1971,60,3,25500,https://www.skelbiu.lt/skelbimai/parduodamas-tvarkingas-3-kambariu-butas-35173925.html
Kretingos m.,1995,75,3,59000,https://www.skelbiu.lt/skelbimai/3-k-butas-kretingoje-34994117.html
Panevėžio m.,2006,89,3,105000,https://www.skelbiu.lt/skelbimai/3-kambariu-89-kv-m-butas-klaipedos-99-43804603.html
Klaipėdos m.,1980,29,1,42000,https://www.skelbiu.lt/skelbimai/parduodamas-1-kamb-butas-43791217.html
Klaipėdos m.,1987,27,1,22500,https://www.skelbiu.lt/skelbimai/taikos-pr-36-name-2-kamb-bendrabutyje-3a-5pl-43774759.html
Klaipėdos m.,2009,64,3,114000,https://www.skelbiu.lt/skelbimai/sumazinta-kaina-3k-naujos-statybos-butas-43756777.html
Palangos m.,2017,42,2,156000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-43740359.html
Panevėžio m.,1980,36,2,16500,https://www.skelbiu.lt/skelbimai/2-kambariu-su-patogumais-suremontuotas-butas-43151073.html
Vievio m.,2008,62,2,50000,https://www.skelbiu.lt/skelbimai/parduodamas-2k-butas-vievyje-liepu-28c-41580633.html
Klaipėdos m.,1979,63,3,68000,https://www.skelbiu.lt/skelbimai/savininke-naujai-suremontuotas-43730591.html
Palangos m.,1969,51,2,76000,https://www.skelbiu.lt/skelbimai/savininkas-parduoda-2k-buta-43706149.html
Kelmės m.,1974,"66,54",3,25000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-butas-43685499.html
Kauno m.,1979,62,3,55000,https://www.skelbiu.lt/skelbimai/parduodamas-3-kambariu-butas-43688135.html
Vilniaus m.,2002,58,2,87000,https://www.skelbiu.lt/skelbimai/2-k-butas-k-borutos-g-dujinis-sildymas-43446767.html
Mažeikių m.,1979,64,3,49500,https://www.skelbiu.lt/skelbimai/3-ju-kambariu-butas-iesko-nauju-savininku-41089813.html
Palangos m.,1988,18,1,20000,https://www.skelbiu.lt/skelbimai/vieno-kambario-butas-sventojoje-43659291.html
Šilutės m.,1973,"51,38",2,33300,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-antrame-aukste-43650417.html
Akademijos mstl.,1980,"51,52",2,20000,https://www.skelbiu.lt/skelbimai/butas-43627533.html
Šilutės m.,1992,"65,63",2,37000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kamb-butas-su-didziuoju-holu-silute-43592763.html
Klaipėdos m.,2007,120,4,115000,https://www.skelbiu.lt/skelbimai/butas-per-2-aukstus-120kv-43601733.html
Klaipėdos m.,2014,"47,65",2,66700,https://www.skelbiu.lt/skelbimai/naujos-statybos-2-k-butas-savininkas-43583609.html
Vilniaus m.,1982,"45,76",2,65000,https://www.skelbiu.lt/skelbimai/2-k-butas-salia-vilniaus-senamiescio-43581531.html
Molėtų m.,1993,"41,33",1,37500,https://www.skelbiu.lt/skelbimai/parduodamas-butas-su-baldais-bei-buitine-tech-42394143.html
Nemenčinės m.,1989,43,2,42000,https://www.skelbiu.lt/skelbimai/parduodamas-2-ju-kambariu-butas-nemencineje-43573151.html
Šiaulių m.,1979,"49,45",2,45000,https://www.skelbiu.lt/skelbimai/2-kambariu-butas-dainu-g-43572237.html
Gargždų m.,1981,34,1,29000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-40715889.html
Mažeikių m.,1984,64,3,62000,https://www.skelbiu.lt/skelbimai/parduodamas-moderniai-irengtas-3-u-kambariu-butas-43560175.html
Trakų m.,1976,"55,81",2,65000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-trakuose-43539623.html
Klaipėdos m.,1968,47,2,46800,https://www.skelbiu.lt/skelbimai/naikupes-g-2-ju-kam-butas-46800eur-3a-3pl-43515889.html
Marijampolės m.,1974,"46,50",2,32000,https://www.skelbiu.lt/skelbimai/parduodamas-dvieju-kambariu-butas-43500565.html
Šiaulių m.,1968,"48,03",2,38000,https://www.skelbiu.lt/skelbimai/parduodamas-2k-butas-statybininku-gatveje-43499721.html
Pakruojo m.,1986,"65,86",3,26000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-43444801.html
Kaišiadorių m.,1980,39,2,13999,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-43479961.html
Marijampolės m.,1987,41,2,27100,https://www.skelbiu.lt/skelbimai/parduodu-2k-buta-41705901.html
Kūlupėnų k.,1971,41,2,20000,https://www.skelbiu.lt/skelbimai/parduodamas-dvieju-kambariu-butas-kulupenu-k-42954245.html
Panevėžio m.,1972,"49,43",2,33999,https://www.skelbiu.lt/skelbimai/2-kambariu-butas-2-aukste-43009041.html
Elektrėnų m.,1976,78,4,65000,https://www.skelbiu.lt/skelbimai/parduodamas-butas-43439559.html
Klaipėdos m.,1957,88,3,96500,https://www.skelbiu.lt/skelbimai/galinio-pylimo-g-28-erdvus-3-ju-kamb-butas-43425883.html
Klaipėdos m.,1987,51,2,61000,https://www.skelbiu.lt/skelbimai/savininkas-parduoda-demesio-verta-2-ju-kamb-buta-42753899.html
Klaipėdos m.,1988,77,4,73000,https://www.skelbiu.lt/skelbimai/tvarkingas-ir-siltas-3-kambariu-butas-su-holu-40537267.html
Palangos m.,1982,35,1,43000,https://www.skelbiu.lt/skelbimai/1-kambario-butas-labai-ramioje-aplinkoje-40330657.html
Klaipėdos m.,1986,77,3,64900,https://www.skelbiu.lt/skelbimai/erdvus-perplanuotas-su-baldais-3-k-butas-43387545.html
Utenos m.,1978,52,2,45000,https://www.skelbiu.lt/skelbimai/parduodamas-2-kambariu-butas-taikos-g-utenoje-43202047.html
Klaipėdos m.,2000,80,3,125000,https://www.skelbiu.lt/skelbimai/puiki-investicija-grynas-oras-gamtos-apsuptyje-38503955.html
