city,years,area,price,avg_heat_per_m,url
Klaipėda,2006,69,95000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-jaukus-gero-isplanavimo-3-ju-1-2760769/
Klaipėda,2006,69,95000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodu-buta-parbuodu-buta-prie-bigo-1-2758985/
Klaipėda,2006,69,95000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-3-kambariu-butas-su-dideliu-1-2760559/
Alytus,1992,55,30999,,https://www.aruodas.lt/butai-alytuje-vidzgiryje-jurgiskiu-g-parduodamas-55-kv-m-tvarkingas-dvieju-1-2760685/
Vilnius,2018,"72,2",115000,"30,32",https://www.aruodas.lt/butai-vilniuje-snipiskese-sirvintu-g--erdvus-3-kambariu-butas-naujos-statybos-1-2760673/
Klaipėda,1993,"89,32",103000,,https://www.aruodas.lt/butai-klaipedoje-varpuose-liubeko-g-klaipeda-ypatingai-jaukus-kokybiskai-1-2760649/
Klaipėda,1935,89,98000,,https://www.aruodas.lt/butai-klaipedoje-centre-h-manto-g-parduodamas-3-kambariu-hmanto-g-ramioje-1-2760621/
Klaipėda,2016,41,86000,,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-turgaus-a-parduodamas-2-kambariu-naujos-statybos-butas-1-2760591/
Vilnius,1960,47,44000,,https://www.aruodas.lt/butai-vilniuje-naujininkuose-mechaniku-g-parduodamas-25-kambario-butas-mechaniku-g-1-2760575/
Vilnius,1960,47,44000,,https://www.aruodas.lt/butai-vilniuje-salininkuose-mechaniku-g-parduodamas-3-ju-kambariu-butas-mechaniku-g-1-2760573/
Vilnius,1960,47,44000,,https://www.aruodas.lt/butai-vilniuje-naujininkuose-eisiskiu-pl-parduodamas-3-ju-kambariu-butas-eisiskiu-pl-1-2760569/
Trakų m.,1940,"71,83",64000,,https://www.aruodas.lt/butai-trakuose-karaimu-g-2-butai-parduodamas-butas-namo-dalis-1-2760469/
Kaunas,1988,62,57999,"27,28",https://www.aruodas.lt/butai-kaune-silainiuose-naujakuriu-g-kauno-mieste-silainiu-mikrorajone-netoli-ii-1-2760467/
Kaunas,1987,25,25900,,https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-1-kambbutas-po-kapitalinio-1-2760459/
Vilnius,1912,"65,05",160000,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-salia-vingio-parko-parduodama-renovuota-namo-1-2760415/
Vilnius,2003,108,209000,"56,16",https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-salia-neries-upes-vingio-centrineje-miesto-1-2760413/
Kaunas,1961,87,62900,,https://www.aruodas.lt/butai-kaune-silainiuose-debesu-g-ant-milikoniu-kalno-kur-matosi-visa-kauno-1-2756053/
Klaipėda,2006,"96,92",138000,,https://www.aruodas.lt/butai-klaipedoje-centre-h-manto-g-parduodamas-erdvus-2-ju-kambariu-butas-1-2760305/
Klaipėda,1965,53,51000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-vilhelmo-berbomo-g-parduodamas-3-ju-kambariu-butas-renovuotame-1-2760253/
Telšių m.,1961,"50,01",23000,,https://www.aruodas.lt/butai-telsiuose-birutes-g-miesto-centre-pirmame-aukste-parduodamas-2-1-2760239/
Klaipėda,1998,75,84000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-karlskronos-g-parduodamas-4-ju-kambariu-butas-2ame-1-2760229/
Panevėžys,1985,34,20500,"22,78",https://www.aruodas.lt/butai-panevezyje-klaipedos-parko-g-tvarkingas-1-kambario-butas-didele-virtuve-1-2760221/
Panevėžys,1992,"64,31",47000,"39,87",https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-parduodamas-3-kambariu-butas-molainiu-g-1-2760161/
Vilnius,1968,"77,88",89000,,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-4-kambariu-butas-kalvariju-1-2760155/
Vilnius,1940,86,165000,,https://www.aruodas.lt/butai-vilniuje-zveryne-pusu-g-parduodamas-butas-prestizineje-vietoje-1-2760095/
Kaunas,1985,"63,18",72000,,https://www.aruodas.lt/butai-kaune-romainiuose-romainiu-g-parduodamas-puikus-butas-romainiuose-pusyno-1-2760053/
Klaipėdos r. sav.,1984,78,65000,,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-melioratoriu-g-parduodamas-erdvu-siltas-3-ju-kambariu-su-1-2759997/
Klaipėdos r. sav.,1984,78,65000,,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-melioratoriu-g-parduodamas-erdvu-siltas-3-ju-kambariu-su-1-2741439/
Alytus,1972,"47,16",26000,,https://www.aruodas.lt/butai-alytuje-dainavoje-vingio-g-parduodamas-2-kambariu-butas-alytuje-1-2759905/
Klaipėda,1980,65,75500,,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-zardininku-g-parduodamas-puikiai-irengtas-1-2752221/
Klaipėda,1980,65,75500,,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-pirk-ir-gyvenk-parduodamas-3-k-butas-1-2724413/
Klaipėda,1974,65,66000,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-parduodamas-3-kambariu-butas-89a-labai-1-2759795/
Palanga,2004,40,85000,,https://www.aruodas.lt/butai-palangoje-plytu-g-salia-birutes-parko-jaukus-butas-su-1-2759733/
Palanga,2004,40,85000,,https://www.aruodas.lt/butai-palangoje-plytu-g-jaukus-dvieju-kambariu-butas-prie-pat-1-2584381/
Vilnius,2018,85,130000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-bitenu-g-labai-erdvus-butas-su-dviem-sanmazgais-1-2714343/
Vilnius,2019,"85,57",130000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-bitenu-g-tik-pas-mus-projektas-orientuotas-i-dideles-1-2684803/
Vilnius,1940,"41,81",35000,,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-naujojoje-vilnioje-a-kojelaviciaus-g-1-2759609/
Druskininkų m.,1975,"53,37",43000,,https://www.aruodas.lt/butai-druskininkuose-veisieju-g-parduodame-2k-buta-veisieju-g-45-namas-1-2759539/
Vilnius,1970,30,29999,,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-gluosniu-g-parduodamas-tvarkingas-jaukus-ir-siltas-2-ju-1-2759401/
Vilnius,1976,32,49000,"30,08",https://www.aruodas.lt/butai-vilniuje-antakalnyje-kliniku-g-parduodamas-sviesus-ir-siltas-1-kambario-1-2759393/
Vilnius,1977,33,46500,"23,10",https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-1-kambario-butas-architektu-g-1-2759387/
Joniškio r. sav.,1960,"50,21",17900,,https://www.aruodas.lt/butai-joniskyje-zagares-m-vilniaus-g-zagares-regioninio-parko-papedeje-parduodamas-1-2759275/
Akmenės m.,1967,"31,17",3872,,https://www.aruodas.lt/butai-akmeneje-stadiono-g-vi-turto-bankas-im-k-112021042-buveine-1-2744585/
Akmenės r. sav.,1969,"49,84",14000,,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-parduodamas-dvieju-kambariu-butas-murinio-1-2759185/
Klaipėda,2018,48,117500,,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-bangu-g-parduodamas-prabangiai-irengtas-2-ju-1-2759179/
Kėdainių m.,1960,33,16200,,https://www.aruodas.lt/butai-kedainiuose-kestucio-g-naujas-remontas-bendra-informacija-1-2759067/
Klaipėda,1973,40,44900,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-2-ju-kambariu-butas-su-17-kv-m-1-2758953/
Panevėžys,1980,"64,7",45500,"42,06",https://www.aruodas.lt/butai-panevezyje-klaipedos-dariaus-ir-gireno-g-parduodamas-3-k-butas-dariaus-ir-gireno-g-1-2758925/
Panevėžys,1973,81,77800,"54,27",https://www.aruodas.lt/butai-panevezyje-klaipedos-parko-g-parduodamas-isskirtinis-butas-isskirtineje-1-2758801/
Kaunas,1980,"82,75",53000,,https://www.aruodas.lt/butai-kaune-petrasiunuose-naglio-g-rezervuota-labai-gera-kaina-ir-isplanavimas-1-2758757/
Kauno r. sav.,2018,63,75000,,https://www.aruodas.lt/butai-kauno-rajone-ringaudu-k-kamsos-g-galimybe-isigyti-su-mazesniu-pradiniu-inasu-1-2758651/
Druskininkų m.,2007,"75,38",139000,,https://www.aruodas.lt/butai-druskininkuose-liepu-g-parduodamas-sviesus-kokybiskai-irengtas-ir-1-2758621/
Klaipėda,1974,62,71000,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-renovuotame-5-kiu-aukstu-name-parduodamas-1-2758605/
Akmenės r. sav.,1968,"44,48",14000,,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-parduodamas-dvieju-kambariu-butas-naujosios-1-2758523/
Akmenės r. sav.,1969,"44,36",14000,,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-antrame-aukste-naujosios-akmenes-mieste-1-2696297/
Klaipėda,1968,46,50000,,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-paryziaus-komunos-g-parduodamas-2-ju-kambariu-butaslangai-iseina-1-2758519/
Klaipėda,1970,44,49500,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-zalgirio-g-parduodamas-2-kambariu-butas-zalgirio-g-1-2758485/
Klaipėda,1969,50,51000,,https://www.aruodas.lt/butai-klaipedoje-paupiuose-panevezio-g-renovuotame-name-parduodamas-2-kambariu-butas-1-2758433/
Kaunas,1972,43,36900,"22,79",https://www.aruodas.lt/butai-kaune-dainavoje-griciupio-g-butas-randasi-geroje-vietoje-patogus-1-2758429/
Klaipėda,1936,46,77000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-valstieciu-g-klaipedoje-valstieciu-g-murinio-namo-12-1-2758345/
Akmenės m.,1968,"40,68",2700,,https://www.aruodas.lt/butai-akmeneje-s-daukanto-g-vi-turto-bankas-im-k-112021042-buveine-1-2744581/
Kaunas,2004,75,115000,,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-erdvus-ir-sviesus-pilnai-1-2758289/
Kaunas,1985,50,46500,,https://www.aruodas.lt/butai-kaune-silainiuose-vetrunges-g-parduodamas-2-k-butas-silainiuose-1-2758251/
Vilnius,1962,46,63500,"23,00",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-nuolaida-labai-jaukus-ir-siltas-butas-1-2758199/
Vilnius,2017,40,149000,"23,60",https://www.aruodas.lt/butai-vilniuje-zveryne-vytauto-g-naujame-prestiziniame-a-klases-projekte-1-2632939/
Kaunas,1984,70,69000,"48,30",https://www.aruodas.lt/butai-kaune-eiguliuose-p-plechaviciaus-g-eiguliu-mikro-rajone-p-plechaviciaus-g-16-1-2758173/
Vilnius,2006,"98,25",495000,,https://www.aruodas.lt/butai-vilniuje-snipiskese-olimpieciu-g-3-kambariu-butas-olimpieciu-g-1-vilniuje-1-2757995/
Vilnius,1983,40,67000,,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-naujai-ir-kokybiskai-1-2757931/
Kaunas,1983,"89,67",78900,"45,73",https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-isskirtinio-isplanavimo-4-1-2757843/
Vilnius,2008,"71,4",86000,,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-naujos-statybos-7154-kvm12-1-2757703/
Klaipėda,1988,78,66500,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-suremontuotas-jaukiai-irengtas-3-u-kambariu-1-2750775/
Vilnius,1982,50,48900,,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-jaunimo-skg-parduodamas-2-kambariu-butas-grigaiciu-k-su-1-2757471/
Vilniaus r. sav.,1982,50,48900,,https://www.aruodas.lt/butai-vilniaus-rajone-grigaiciu-k-jaunimo-g-parduodamas-2-kambariu-butas-grigaiciu-k-su-1-2756189/
Kaišiadorių r. sav.,1980,"35,68",17600,,https://www.aruodas.lt/butai-kaisiadoryse-stasiunu-k-ateities-g-parduodamas-dvieju-kambariu-butas-35-kvm-1-2757331/
Šakių m.,1992,60,27000,,https://www.aruodas.lt/butai-sakiuose-j-basanaviciaus-g-parduodamas-3-kambariu-butas-sakiu-mieste-1-2757223/
Klaipėda,1970,"71,28",67000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-vilhelmo-berbomo-g-sviesus-ir-perplanuotas-4-kambariu-butas-71-1-2757101/
Šiauliai,1982,"52,36",38998,"45,55",https://www.aruodas.lt/butai-siauliuose-simseje-vilniaus-g-parduodamas-2k-b-vilniaus-g-siauliuose-1-2757037/
Vilnius,2004,315,1300000,,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamas-prabangus-penthouse-butas-2u-1-2756883/
Jonavos m.,1973,"64,44",27000,,https://www.aruodas.lt/butai-jonavoje-sodu-g-triju-kambariu-butas-jonavoje-sodu-gnamas-1-2756793/
Vilnius,1974,33,41000,,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-erdvus-1-k-butas-parduodamas-1-2756779/
Klaipėda,1975,25,26500,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-pilnai-naujai-suremontuotas-1-no-1-2701865/
Panevėžys,1975,50,30500,,https://www.aruodas.lt/butai-panevezyje-centre-sodu-g-2-k-butas-miesto-centre-sodu-g-murinis-1-2732635/
Panevėžio r. sav.,1983,55,16000,,https://www.aruodas.lt/butai-panevezio-rajone-liudynes-k-ramioji-g-2-k-butas-liudyneje-ramiojoje-g-namas-1-2746431/
Kaunas,1991,"149,41",159900,,https://www.aruodas.lt/butai-kaune-aukstutiniuose-kaniukuose-gabijos-g-aukstutiniuose-kaniukuose-parduodamas-erdvus-1-2756463/
Kėdainių m.,1967,"34,77",12900,,https://www.aruodas.lt/butai-kedainiuose-p-luksio-g-buta-reikia-skubiai-parduotiapziurekite-ir-1-2756443/
Telšių m.,1930,"31,74",35500,,https://www.aruodas.lt/butai-telsiuose-laivu-g-parduodamas-irengtas-3174-kv-m-ploto-2-1-2756201/
Vilnius,2004,210,650000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-didzioji-g-parduodamas-didelis-8-kambariu-butas-210-kv-1-2756131/
Klaipėda,1987,52,48500,,https://www.aruodas.lt/butai-klaipedoje-poilsyje-kalnupes-g-parduodamas-2-kambariu-butas-klaipedoje-1-2756127/
Telšių r. sav.,1969,"52,42",15500,,https://www.aruodas.lt/butai-telsiuose-biriku-k-parduodamas-sviesus-ir-tvarkingas-3-kambariu-1-2756073/
Neringos m.,2006,"35,49",115000,,https://www.aruodas.lt/butai-neringoje-kalno-g-lietuvos-kurortineje-zonoje-kursiu-nerijoje-1-2755999/
Kazlų Rūdos m.,1970,55,21750,,https://www.aruodas.lt/butai-kazlu-rudoje-maironio-g-parduodamas-jaukus55-kv-m-3-k-butas-1-2755943/
Mažeikių m.,1982,"64,31",29500,,https://www.aruodas.lt/butai-mazeikiuose-naftininku-g-parduodamas-jaukus-ir-tvarkingas-3-kamb-1-2755877/
Druskininkų m.,1983,18,8500,,https://www.aruodas.lt/butai-druskininkuose-gardino-g-parduodamas-vieno-kambario-18-kvm-bendro-1-2755869/
Marijampolės m.,1985,60,34000,,https://www.aruodas.lt/butai-marijampoleje-mokoluose-uosupio-g-parduodamas-3-kambariu-butas-1-2755827/
Kretingos m.,2020,"48,57",51000,,https://www.aruodas.lt/butai-kretingoje-pasienieciu-g-parduodami-naujos-statybos-2-3-kambariu-butai-1-2672783/
Plungės m.,1967,"71,88",32000,,https://www.aruodas.lt/butai-plungeje-a-vaisvilos-g-parduodamas-4-kambariu-butas-2-aukste-1-2755801/
Vilnius,1971,22,22000,"15,84",https://www.aruodas.lt/butai-vilniuje-naujininkuose-rodunios-kel-parduodamas-1-k-butas-naujininkuose-1-2755653/
Klaipėdos r. sav.,1993,76,62000,,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-pusu-g-parduodamas-tvarkingas-4-kambariu-butas-1-2755635/
Klaipėda,1975,65,58000,,https://www.aruodas.lt/butai-klaipedoje-mokyklos-mikrorajone-mokyklos-g-parduodamas-3-kambariu-butas-perdaritas-is-1-2755633/
Palanga,1990,67,65000,,https://www.aruodas.lt/butai-palangoje-sodu-g-parduodamas-3-kambariu-butas-sodu-g-1-2755549/
Palanga,1983,67,62900,,https://www.aruodas.lt/butai-palangoje-sodu-g-3-kambariu-butas-sodu-g-palangoje-1-2738163/
Klaipėda,1990,76,60000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-parduodamas-labai-jaukus-ir-tvarkingas-3-1-2755507/
Klaipėda,1989,"77,17",59000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-parduodamas-3-ju-kambariu-7717-kvm-1-2771311/
Vilnius,2018,"144,58",840000,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-k-kalinausko-g-parduodamas-isskirtinis-butas-su-vaizdu-1-2755427/
Vilnius,2018,"144,58",840000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-k-kalinausko-g-parduodamas-isskirtinis-butas-su-vaizdu-1-2755425/
Vilnius,2017,59,89500,"20,06",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pavilnioniu-g-parduodamas-tik-irengtas-sauletas-ir-sviesus-1-2732379/
Vilnius,2017,"59,54",92000,"20,24",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pavilnioniu-g-vienas-is-paskutiniu-likusiu-dvieju-butu-1-2639571/
Vilnius,2017,"59,54",89500,"20,24",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pavilnioniu-g-levandu-namai-tai-naujas-modernus-1-2737837/
Vilnius,2017,"59,54",92500,"20,24",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-pavilnioniu-g-naujos-statybos-levandu-namu-projekte-1-2731187/
Palanga,1990,52,55000,,https://www.aruodas.lt/butai-palangoje-medvalakio-g-2-kambariu-butas-palangoje-medvalakio-g-1-2755263/
Kaunas,1912,"70,33",99900,,https://www.aruodas.lt/butai-kaune-centre-e-ozeskienes-g-ar-jusu-svajone-yra-gyventi-miesto-centre-1-2755201/
Klaipėdos r. sav.,1111,43,52000,,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-zemaites-g-parduodamas-suremontuotas-erdvus-2-ju-1-2755145/
Vilnius,1955,60,173000,,https://www.aruodas.lt/butai-vilniuje-zveryne-liubarto-g-parduodamas-butas-isskirtineje-vietoje-1-2755103/
Kaunas,1972,34,35000,"19,72",https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-puikus-naujai-suremontuotas-1k-1-2755065/
Klaipėda,2013,95,159000,,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-dragunu-g-parduodamas-erdvus-3-kambariu-butas-dragunu-1-2755029/
Klaipėda,1990,64,63000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-puikus-butas-2-e-aukste-parduodamas-1-2749691/
Vilnius,2007,107,270000,"64,20",https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-parduodamas-107-kvm-butas-miesto-centre-su-1-2754901/
Vilnius,1954,"72,61",136000,"95,12",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-j-jasinskio-g-parduodamos-73-kv-m-4-kambariu-butas-1-2754847/
Vilnius,1892,68,175000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zemaitijos-g-parduodamas-autentiskas-3-kambariu-butas-1-2754835/
Palanga,1979,"51,28",47000,,https://www.aruodas.lt/butai-palangoje-sodu-g-sodu-gatveje-parduodamas-5128-kvm-bendro-1-2754703/
Palanga,1979,"51,28",47000,,https://www.aruodas.lt/butai-palangoje-sodu-g-parduodamas-2-kambariu-butas-renovuotam-name-1-2752565/
Vilnius,2017,"53,57",130000,"25,71",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-egliu-g-parduodamas-pilnai-irengtas-butas-su-terasa-1-2754679/
Kaunas,1968,71,55000,"38,34",https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-erdvus-butas-taikos-pr-butas-po-1-2754615/
Klaipėda,2005,55,77000,,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodu-tvarkinga-naujos-statybos-2-ieju-1-2754599/
Vilnius,2004,"314,38",1300000,"254,65",https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamas-314-kvm-penthousas-issidestes-1-2596819/
Vilnius,2011,"104,03",260000,"49,93",https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodami-isskirtinis-per-du-aukstus-butas-1-2682423/
Klaipėda,2007,79,120000,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-birutes-g-birutes-g-gandraliskese-parduodamas-1-2754467/
Švenčionių r. sav.,1952,"25,76",4490,,https://www.aruodas.lt/butai-svencionyse-svencioneliu-m-pasto-g-parduodama-namo-dalis-svecioneliuose-namas-1-2754251/
Kaunas,1969,44,42500,,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g--rezervuotas-jurgitai-butas-1-2754227/
Marijampolės m.,1979,47,27000,,https://www.aruodas.lt/butai-marijampoleje-centre-kauno-g-parduodamas-tvarkingas-sviesus-dvieju-1-2754153/
Klaipėda,1989,71,77000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-liepojos-g-parduodamas-3k-butas-misko-kvartale-liepojos-1-2754111/
Klaipėda,1989,71,77000,,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-liepojos-g-parduodamas-3-kambariu-butas-labai-geroje-1-2437681/
Vilnius,1954,"142,14",199900,"108,03",https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-verkiu-g-siaures-miestelyje-parduodamas-erdvus-butas-1-2687355/
Klaipėda,2004,54,79000,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-siltassviesus-54-kvm-butas-parduodamas-su-1-2754069/
Jonavos m.,1972,45,37000,,https://www.aruodas.lt/butai-jonavoje-kosmonautu-g-parduodamas-naujai-suremontuotas-dvieju-1-2754025/
Vilnius,1940,63,132000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-bazilijonu-g-parduodamas-triju-kambariu-butas-prestizineje-1-2753755/
Radviliškio r. sav.,1986,"26,63",3060,,https://www.aruodas.lt/butai-radviliskyje-seduvos-m-kedainiu-g-vi-turto-bankas-im-k-112021042-buveine-1-2753595/
Radviliškio m.,1978,"34,35",2515,,https://www.aruodas.lt/butai-radviliskyje-stiklo-g-vi-turto-bankas-im-k-112021042-buveine-1-2753591/
Radviliškio r. sav.,1971,"30,33",1135,,https://www.aruodas.lt/butai-radviliskyje-baisogalos-mstl-grinkiskio-g-vi-turto-bankas-im-k-112021042-buveine-1-2753573/
Radviliškio r. sav.,1956,"46,46",450,,https://www.aruodas.lt/butai-radviliskyje-tyruliu-mstl-zalgirio-g-vi-turto-bankas-im-k-112021042-buveine-1-2753567/
Radviliškio r. sav.,1956,"36,97",540,,https://www.aruodas.lt/butai-radviliskyje-tyruliu-mstl-zalgirio-g-vi-turto-bankas-im-k-112021042-buveine-1-2753563/
Radviliškio r. sav.,1971,"7,585",315,,https://www.aruodas.lt/butai-radviliskyje-baisogalos-mstl-grinkiskio-g-vi-turto-bankas-im-k-112021042-buveine-1-2753551/
Telšių m.,1982,"50,09",22700,,https://www.aruodas.lt/butai-telsiuose-vilniaus-g-vi-turto-bankas-im-k-112021042-buveine-1-2753539/
Šilutės r. sav.,1987,"55,83",2300,,https://www.aruodas.lt/butai-siluteje-deguciu-k-berzu-g-vi-turto-bankas-im-k-112021042-buveine-1-2753515/
Rietavo sav.,1963,"45,27",2050,,https://www.aruodas.lt/butai-rietave-pajurio-k-vi-turto-bankas-im-k-112021042-buveine-1-2753489/
Rietavo sav.,1957,"70,91",6500,,https://www.aruodas.lt/butai-rietave-kalakutiskes-k-silo-g-vi-turto-bankas-im-k-112021042-buveine-1-2753483/
Klaipėda,1994,77,80000,,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-4-kambariu-butas-baltijos-prospekte-namas-1-2753477/
Klaipėda,1991,77,79950,,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-4-kambariu-butas-baltijos-prospekte-namas-1-2539421/
Mažeikių r. sav.,1968,"80,61",8910,,https://www.aruodas.lt/butai-mazeikiuose-vieksniu-m-baznycios-g-vi-turto-bankas-im-k-112021042-buveine-1-2753465/
Klaipėda,1965,"3,21",1900,,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-taikos-pr-vi-turto-bankas-im-k-112021042-buveine-1-2753447/
Visagino m.,1985,"50,08",18300,,https://www.aruodas.lt/butai-visagine-visagino-g-geras-2-ju-kambariu-butas-muriniame-name-1-2753391/
